OBJECTID;CODECARTO;LIBELLE;HISTO;NATURE;LIENDOC;REFERENTIEL;TIMESTAMP;WKT_GEOM
"12537";"91064-INV-0311-01";"ferme";"présent à l'IPIC en 2018";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91064-INV-0311-01";"";"2026-03-24T00:00:00";"MULTIPOINT (208796.384999998 120117.395)"
"12538";"92101-INV-0284-01";"potale";"présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92101-INV-0284-01";"";"2026-03-24T00:00:00";"MULTIPOINT (183018.542000003 119583.651000001)"
"12539";"25018-INV-0129-01";"chapelle";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25018-INV-0129-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (171988.454999998 150249.706999999)"
"12540";"92087-INV-0357-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0357-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (175258.343000002 110046.98)"
"12541";"62063-INV-1671-02";"habitation";"présent à l'IPM en 1980 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-1671-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (239174.181999996 149151.399)"
"12542";"56078-INV-0304-01";"pont";"présent à l'IPIC en 2022";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0304-01";"";"2026-03-24T00:00:00";"MULTIPOINT (145562.968000002 112116.043000001)"
"12543";"53020-INV-0020-02";"chapelle (Chapelle Notre-Dame de la Paix)";"présent à l'IPM en 1975 présent à l'IPA en 2010";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53020-INV-0020-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (110204.909000002 118781.247000001)"
"12544";"62063-INV-3204-01";"bureau - entrepôt - habitation (Librairie Bellens)";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-3204-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235218.780000001 148732.234000001)"
"12545";"92094-INV-2219-01";"villa";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-2219-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (187633.037 132094.243000001)"
"12546";"56044-INV-0122-01";"potale";"présent à l'IPIC en 2024";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56044-INV-0122-01";"";"2026-03-24T00:00:00";"MULTIPOINT (138767.603 113962.491999999)"
"12547";"56005-INV-0034-02";"habitation";"présent à l'IPM en 1983 présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56005-INV-0034-02";"";"2026-03-24T00:00:00";"MULTIPOINT (140527.463 102938.260000002)"
"12548";"53039-INV-0180-01";"ferme";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53039-INV-0180-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (105529.156999998 124344.91)"
"12549";"55040-INV-0303-01";"";"présent à l'IPM en 1997";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/55040-INV-0303-01";"";"2026-03-24T00:00:00";"MULTIPOINT (131108.001999997 138154.445)"
"12550";"92094-INV-1478-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1478-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (184828.932999998 126686.291000001)"
"12551";"62063-INV-0967-02";"habitation - magasin (A la lance d'or)";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0967-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235911.243000001 148439.636999998)"
"12552";"92087-INV-0726-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0726-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (173805.597999997 110353.868000001)"
"12553";"92087-INV-0749-01";"dépendance - habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0749-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (174211.548 117105.666000001)"
"12554";"25048-INV-0557-01";"habitation";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25048-INV-0557-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (183577.008000001 153011.453000002)"
"12887";"92087-INV-0282-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0282-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (172244.358999997 109602.519000001)"
"12888";"92087-INV-0627-01";"ferme";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0627-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (167079.619000003 112501.155000001)"
"12889";"25044-INV-0074-01";"ferme (Ferme Meurs)";"présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25044-INV-0074-01";"";"2026-03-24T00:00:00";"MULTIPOINT (139630.178999998 147492.585999999)"
"18049";"53053-INV-2009-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-2009-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120902.478 127574.471000001)"
"18050";"93056-INV-0019-01";"";"présent à l'IPM en 1982";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/93056-INV-0019-01";"";"2026-03-24T00:00:00";"MULTIPOINT (164315.368000001 88208.0289999992)"
"18051";"92054-INV-0204-01";"dépendance - habitation";"présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92054-INV-0204-01";"";"2026-03-24T00:00:00";"MULTIPOINT (198426.707000002 126637.890000001)"
"18052";"51008-INV-0325-01";"magasin";"présent à l'IPIC en 2020";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51008-INV-0325-01";"";"2026-03-24T00:00:00";"MULTIPOINT (99009.310999997 135208.477000002)"
"18053";"53053-INV-0255-02";"habitation";"présent à l'IPM en 1975 présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-0255-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120368.163999997 126678.293000001)"
"18054";"57081-INV-0456-02";"Ferme(s) (La ferme du Marais)";"présent à l'IPM en 1978 présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0456-02";"";"2026-03-24T00:00:00";"MULTIPOINT (78224.7060000002 141196.873)"
"18055";"56011-INV-0548-01";"maison communale";"présent à l'IPIC en 2021";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56011-INV-0548-01";"";"2026-03-24T00:00:00";"MULTIPOINT (139372.774999999 123084.616)"
"18056";"56011-INV-0015-02";"ferme (Ferme de l'abbye de Saint-Feuillien)";"présent à l'IPM en 1983 présent à l'IPIC en 2021";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56011-INV-0015-02";"";"2026-03-24T00:00:00";"MULTIPOINT (134072.810999997 125054.044)"
"18057";"63076-INV-0225-01";"";"présent à l'IPM en 1985";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63076-INV-0225-01";"";"2026-03-24T00:00:00";"MULTIPOINT (252306.726999998 136984.511)"
"18058";"25031-INV-0229-01";"justice de paix";"présent à l'IPIC en 2014";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25031-INV-0229-01";"";"2026-03-24T00:00:00";"MULTIPOINT (155703.307999998 144847.673)"
"18059";"92094-INV-1996-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-1996-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (180264.501000002 124495.127)"
"18060";"92094-INV-2043-01";"monument commémoratif";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92094-INV-2043-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185733.206 127214.195)"
"18061";"53053-INV-1047-01";"maison de maître";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1047-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120446.489 129634.300999999)"
"17007";"62027-INV-0060-02";"ferme";"présent à l'IPM en 1980 présent à l'IPIC en 2022";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62027-INV-0060-02";"";"2026-03-24T00:00:00";"MULTIPOINT (249343.495999999 155599.710999999)"
"17008";"56022-INV-0124-01";"maison";"présent à l'IPIC en 2023";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56022-INV-0124-01";"";"2026-03-24T00:00:00";"MULTIPOINT (131915.225000001 110724.721999999)"
"17009";"57018-INV-0067-01";"maison de maître";"présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57018-INV-0067-01";"";"2026-03-24T00:00:00";"MULTIPOINT (87394.3699999973 151212.259)"
"17010";"57081-INV-1177-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1177-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80226.9970000014 144622.651999999)"
"17011";"63035-INV-0154-01";"";"présent à l'IPM en 1984";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63035-INV-0154-01";"";"2026-03-24T00:00:00";"MULTIPOINT (251568.975000001 151955.059999999)"
"17012";"25122-INV-0012-02";"ferme";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25122-INV-0012-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (186038.509000003 148814.703000002)"
"17013";"56085-INV-0091-02";"chapelle (Chapelle Notre Dame de la Salette)";"présent à l'IPM en 1983 présent à l'IPIC en 2019";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56085-INV-0091-02";"";"2026-03-24T00:00:00";"MULTIPOINT (127840.215999998 115820.370999999)"
"17014";"25121-INV-0137-01";"habitation";"présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25121-INV-0137-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (164188.588 150532.590999998)"
"13077";"62063-INV-3133-01";"habitation - magasin";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-3133-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234903.579000004 148520.945999999)"
"13078";"62120-INV-0042-01";"";"présent à l'IPM en 1980";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62120-INV-0042-01";"";"2026-03-24T00:00:00";"MULTIPOINT (226185.816 142793.129999999)"
"13079";"25048-INV-0655-01";"école (Ecole communale des filles)";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25048-INV-0655-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (185231.685999997 157453.087000001)"
"13080";"25031-INV-0117-02";"ferme";"présent à l'IPM en 1973 présent à l'IPIC en 2014";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25031-INV-0117-02";"";"2026-03-24T00:00:00";"MULTIPOINT (155941.924999997 146584.017999999)"
"13081";"62063-INV-2278-01";"serre (Serres du Jardin Botanique)";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2278-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234440.721000001 147823.302000001)"
"13082";"53039-INV-0002-02";"église paroissiale (Eglise Notre-Dame de la Visitation)";"présent à l'IPM en 1975 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53039-INV-0002-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (107174.638999999 124628.339000002)"
"13083";"25014-INV-0026-02";"habitation";"présent à l'IPM en 1973 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25014-INV-0026-02";"";"2026-03-24T00:00:00";"MULTIPOINT (150099.325000003 152499.311999999)"
"13084";"63057-INV-0138-01";"";"présent à l'IPM en 1985";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63057-INV-0138-01";"";"2026-03-24T00:00:00";"MULTIPOINT (247723.794 143134.041000001)"
"13706";"62063-INV-0036-02";"habitation";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0036-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (233612.431000002 149246.066)"
"13707";"53070-INV-0416-01";"couvent - église (Eglise, couvent des Salésiennes de Don Bosco)";"présent à l'IPA en 2007";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0416-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (110683.020999998 128515.028000001)"
"13708";"92087-INV-0171-02";"habitation";"présent à l'IPM en 1983 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0171-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (172382.555 109594.342)"
"13709";"25031-INV-0110-02";"ferme";"présent à l'IPM en 1973 présent à l'IPIC en 2014";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25031-INV-0110-02";"";"2026-03-24T00:00:00";"MULTIPOINT (158450.630999997 144589.210000001)"
"13710";"62100-INV-0008-01";"";"présent à l'IPM en 1980";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62100-INV-0008-01";"";"2026-03-24T00:00:00";"MULTIPOINT (241860.792999998 133194.408)"
"13711";"53070-INV-0055-02";"chapelle (Chapelle du Grand Calvaire, chapelle de Notre-Dame des Sept Douleurs)";"présent à l'IPM en 1975 présent à l'IPA en 2007";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0055-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (107881.640000001 133280.423999999)"
"13712";"25037-INV-0213-01";"gendarmerie";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25037-INV-0213-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (173216.865000002 158735.515000001)"
"13713";"85009-INV-0061-01";"";"présent à l'IPM en 1995";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/85009-INV-0061-01";"";"2026-03-24T00:00:00";"MULTIPOINT (239413.509000003 41081.9329999983)"
"13714";"56087-INV-0110-01";"chapelle - prieuré (Chapelle du Petit Montaigu)";"présent à l'IPIC en 2022";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56087-INV-0110-01";"";"2026-03-24T00:00:00";"MULTIPOINT (141601.432999998 128005.316)"
"13715";"62032-INV-0210-01";"école - maison communale";"présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62032-INV-0210-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234986.832000002 136515.092999998)"
"13716";"25091-INV-0107-01";"chapelle (Chapelle Sainte-Anne ou Sainte-Marie)";"présent à l'IPA en 2010";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25091-INV-0107-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (162059.020999998 156102.489999998)"
"13717";"62063-INV-2990-01";"habitation - magasin";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2990-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235266.688000001 148936.344999999)"
"13718";"51014-INV-0071-02";"habitation";"présent à l'IPM en 1988 présent à l'IPIC en 2022";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51014-INV-0071-02";"";"2026-03-24T00:00:00";"MULTIPOINT (105913.660999998 139663.686000001)"
"12820";"92087-INV-0085-02";"habitation";"présent à l'IPM en 1975 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0085-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (173934.291000001 110846.874000002)"
"13151";"92101-INV-0032-02";"habitation";"présent à l'IPM en 1975 présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92101-INV-0032-02";"";"2026-03-24T00:00:00";"MULTIPOINT (179179.327 118184.489999998)"
"13152";"62063-INV-2340-01";"manège (Cirque des Variétés)";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2340-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234591.881999999 148631.842)"
"13153";"56078-INV-0312-01";"villa";"présent à l'IPIC en 2022";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0312-01";"";"2026-03-24T00:00:00";"MULTIPOINT (145157.810000002 113546.079999998)"
"13154";"62063-INV-0257-02";"hôtel particulier (Hôtel de Donceel)";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0257-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234646.983999997 148906.465)"
